alternate_direct_cv_feasible,best_alternate_direct_cv_roundtrip_km,best_alternate_minus_owner_roundtrip_km,customer_id,demand_kg,direct_cv_reachable_depot_count,direct_cv_reachable_depots_json,direct_cv_roundtrip_km_by_depot_json,due_second,instance_id,owner_depot_id,owner_direct_cv_feasible,owner_direct_cv_roundtrip_km,ready_second,region
True,577.808518030776,501.025300709302,C098,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 577.808518030776, ""D_chongqing"": 76.78321732147398}",57914.86518,cn-cy-100c-01-V2-LOCATIONS,D_chongqing,True,76.78321732147398,54537.418439999994,cy
True,574.3858194789051,503.6580921925731,C099,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 574.3858194789051, ""D_chongqing"": 70.727727286332}",47801.37756,cn-cy-100c-01-V2-LOCATIONS,D_chongqing,True,70.727727286332,44430.98046,cy
True,581.583039205315,520.813116884416,C100,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 581.583039205315, ""D_chongqing"": 60.769922320899}",50666.47494,cn-cy-100c-01-V2-LOCATIONS,D_chongqing,True,60.769922320899,48338.94846,cy
True,666.2909729907481,601.3552076310491,C001,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 64.935765359699, ""D_chongqing"": 666.2909729907481}",48282.083459999994,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,64.935765359699,46143.897840000005,cy
True,669.745872600733,614.0096092808631,C002,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.736263319870005, ""D_chongqing"": 669.745872600733}",47259.54144,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,55.736263319870005,44220.976740000006,cy
True,654.435796585479,605.691267048576,C003,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.744529536903, ""D_chongqing"": 654.435796585479}",49610.664,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,48.744529536903,46704.96906,cy
True,655.5379478224539,606.5961719029909,C004,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.941775919463005, ""D_chongqing"": 655.5379478224539}",48545.393339999995,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,48.941775919463005,46281.4377,cy
True,651.7167402248581,605.4819565217891,C005,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 46.234783703069, ""D_chongqing"": 651.7167402248581}",49998.48738,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,46.234783703069,46809.08274,cy
True,656.49986923812,605.974183055386,C006,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.525686182734006, ""D_chongqing"": 656.49986923812}",51094.43376,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,50.525686182734006,47931.13866,cy
True,658.3175468460889,602.6070645167679,C007,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.710482329320996, ""D_chongqing"": 658.3175468460889}",45567.82002,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,55.710482329320996,42622.3671,cy
True,653.646185845038,603.4526374625669,C008,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.19354838247099, ""D_chongqing"": 653.646185845038}",50150.255339999996,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,50.19354838247099,48206.25966,cy
True,654.352354706099,606.015348725335,C009,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.337005980764, ""D_chongqing"": 654.352354706099}",58909.426139999996,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,48.337005980764,55562.401620000004,cy
True,673.3663150529541,626.051456827568,C010,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.314858225386, ""D_chongqing"": 673.3663150529541}",47418.55458,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,47.314858225386,45205.976160000006,cy
True,657.696796023747,605.972059894286,C011,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 51.724736129461, ""D_chongqing"": 657.696796023747}",47567.886,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,51.724736129461,44757.24366,cy
True,657.158656687356,604.423491395787,C012,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.735165291569, ""D_chongqing"": 657.158656687356}",52841.41248,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,52.735165291569,49594.08486,cy
True,653.388594483167,606.82594465668,C013,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 46.562649826487004, ""D_chongqing"": 653.388594483167}",58924.23306,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,46.562649826487004,56574.476520000004,cy
True,650.233260162907,599.695809134214,C014,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.537451028693, ""D_chongqing"": 650.233260162907}",55728.3156,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,50.537451028693,53635.88754,cy
True,657.837679473685,606.155431723508,C015,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 51.682247750177005, ""D_chongqing"": 657.837679473685}",46329.524339999996,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,51.682247750177005,43022.36652,cy
True,661.964641580277,606.981636127137,C016,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 54.983005453139995, ""D_chongqing"": 661.964641580277}",65798.20914,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,54.983005453139995,62488.44881999999,cy
True,650.54239797101,603.690135504521,C017,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 46.852262466489, ""D_chongqing"": 650.54239797101}",53086.95564,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,46.852262466489,49504.72206,cy
True,653.147308731532,606.015348725335,C018,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.131960006197, ""D_chongqing"": 653.147308731532}",61314.899040000004,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,47.131960006197,59128.8111,cy
True,668.551461564099,617.872504767392,C019,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.678956796707006, ""D_chongqing"": 668.551461564099}",51977.367,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,50.678956796707006,49930.78812,cy
True,651.19483924443,605.248938543705,C020,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 45.945900700725005, ""D_chongqing"": 651.19483924443}",45735.24312,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,45.945900700725005,42575.739,cy
True,661.490092860044,604.645340829435,C021,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 56.844752030609, ""D_chongqing"": 661.490092860044}",53088.95286,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,56.844752030609,50144.2134,cy
True,654.214542527071,607.113783976237,C022,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.100758550834, ""D_chongqing"": 654.214542527071}",51564.26376,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,47.100758550834,48690.70776,cy
True,660.354733418509,605.984238342072,C023,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 54.370495076437, ""D_chongqing"": 660.354733418509}",53178.10308,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,54.370495076437,50294.496,cy
True,660.499914697667,606.179573846008,C024,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 54.320340851659, ""D_chongqing"": 660.499914697667}",47195.78567999999,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,54.320340851659,44218.237680000006,cy
True,656.416326519563,606.5961719029909,C025,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 49.820154616572, ""D_chongqing"": 656.416326519563}",44673.49956,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,49.820154616572,41624.80356,cy
True,661.199885308154,615.0740968461689,C026,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 46.125788461985, ""D_chongqing"": 661.199885308154}",61964.67222,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,46.125788461985,58664.83434,cy
True,662.501535273797,605.083082368103,C027,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 57.418452905694, ""D_chongqing"": 662.501535273797}",51231.550500000005,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,57.418452905694,48327.71232,cy
True,655.526426089534,606.562686466834,C028,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.9637396227, ""D_chongqing"": 655.526426089534}",52149.7341,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,48.9637396227,48757.15464,cy
True,653.413300137796,605.6985050929829,C029,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 47.714795044813, ""D_chongqing"": 653.413300137796}",48492.6768,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,47.714795044813,46166.13018,cy
True,673.5803719075681,623.290885933216,C030,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.289485974352, ""D_chongqing"": 673.5803719075681}",53791.341,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,50.289485974352,50414.991180000005,cy
True,658.748760916969,603.67414803611,C031,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.074612880859, ""D_chongqing"": 658.748760916969}",47877.69864,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,55.074612880859,44451.31188,cy
True,653.498319289779,609.4698327009171,C032,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 44.028486588861995, ""D_chongqing"": 653.498319289779}",47705.123940000005,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,44.028486588861995,44661.08688,cy
True,655.931706335459,603.14230095714,C033,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.789405378319, ""D_chongqing"": 655.931706335459}",63503.128500000006,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,52.789405378319,60836.95728,cy
True,673.802082856229,618.6506967364451,C034,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.151386119784, ""D_chongqing"": 673.802082856229}",46780.888739999995,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,55.151386119784,44740.685339999996,cy
True,652.837792936415,603.057981757955,C035,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 49.77981117846, ""D_chongqing"": 652.837792936415}",51507.63888,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,49.77981117846,48368.163660000006,cy
True,668.4336922479491,618.1358651852621,C036,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 50.297827062687006, ""D_chongqing"": 668.4336922479491}",61229.933399999994,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,50.297827062687006,58703.03556,cy
True,654.8540970283191,606.6955883228051,C037,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.158508705514, ""D_chongqing"": 654.8540970283191}",63340.15134,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,48.158508705514,60135.204600000005,cy
True,665.067024245918,600.825450305909,C038,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 64.24157394000899, ""D_chongqing"": 665.067024245918}",47945.545560000006,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,64.24157394000899,45817.790460000004,cy
True,652.623959324539,604.337620320293,C039,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 48.286339004246, ""D_chongqing"": 652.623959324539}",48091.95222000001,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,48.286339004246,45431.62794,cy
True,659.682283172014,604.525366713645,C040,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 55.156916458369, ""D_chongqing"": 659.682283172014}",54726.8388,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,55.156916458369,51717.92154,cy
True,671.238869191185,618.6506967364451,C041,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 52.588172454740004, ""D_chongqing"": 671.238869191185}",45708.46032,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,52.588172454740004,42181.430459999996,cy
True,652.4495396511049,602.456022623433,C042,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 49.993517027672, ""D_chongqing"": 652.4495396511049}",46104.35586,cn-cy-100c-02-V2-LOCATIONS,D_chengdu,True,49.993517027672,43993.03974,cy
True,573.3398925675941,502.3473778467201,C043,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 573.3398925675941, ""D_chongqing"": 70.992514720874}",61142.59392,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,70.992514720874,58064.357879999996,cy
True,582.8915413590839,515.3207411544099,C044,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 582.8915413590839, ""D_chongqing"": 67.570800204674}",47885.91906,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,67.570800204674,45861.82296,cy
True,545.7688160240531,456.23823013414807,C045,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 545.7688160240531, ""D_chongqing"": 89.530585889905}",45191.195700000004,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,89.530585889905,43361.2902,cy
True,570.780418367375,503.47497399655396,C046,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 570.780418367375, ""D_chongqing"": 67.30544437082101}",62345.40162,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,67.30544437082101,59559.92868,cy
True,583.405777808041,521.2834131111659,C047,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 583.405777808041, ""D_chongqing"": 62.122364696874996}",59387.29416,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,62.122364696874996,56078.33628,cy
True,582.26221437789,514.751173075367,C048,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 582.26221437789, ""D_chongqing"": 67.511041302523}",55973.04318,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,67.511041302523,53217.49254,cy
True,577.3625414950999,514.3610649708479,C049,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 577.3625414950999, ""D_chongqing"": 63.001476524252}",58699.256700000005,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,63.001476524252,55206.38322,cy
True,586.999280351026,528.318337983981,C050,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 586.999280351026, ""D_chongqing"": 58.680942367045006}",44485.58262,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,58.680942367045006,42440.0856,cy
True,573.246732965219,504.03571030565,C051,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 573.246732965219, ""D_chongqing"": 69.21102265956901}",56961.701700000005,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,69.21102265956901,54507.41484,cy
True,564.68651608379,486.080854814576,C052,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 564.68651608379, ""D_chongqing"": 78.60566126921401}",51411.697140000004,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,78.60566126921401,49332.2235,cy
True,566.1862745511669,493.65449977262887,C053,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 566.1862745511669, ""D_chongqing"": 72.53177477853801}",61387.532100000004,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,72.53177477853801,58368.95448,cy
True,586.1776667682,523.596354531643,C054,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 586.1776667682, ""D_chongqing"": 62.581312236557004}",65090.82030000001,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,62.581312236557004,62238.29508,cy
True,586.386589488627,524.396852951157,C055,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 586.386589488627, ""D_chongqing"": 61.98973653747}",49439.4573,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,61.98973653747,47082.41538,cy
True,588.291179854015,529.272741941981,C056,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 588.291179854015, ""D_chongqing"": 59.018437912034}",45217.77948,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,59.018437912034,42161.81094,cy
True,571.825999571912,501.207753998805,C057,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 571.825999571912, ""D_chongqing"": 70.61824557310699}",64906.70016000001,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,70.61824557310699,61628.496119999996,cy
True,583.01370658581,515.0598765859851,C058,139.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 583.01370658581, ""D_chongqing"": 67.953829999825}",59086.99854,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,67.953829999825,56214.4536,cy
True,570.067597198218,497.314180287083,C059,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 570.067597198218, ""D_chongqing"": 72.753416911135}",60577.42554,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,72.753416911135,57603.71796,cy
True,574.577781889457,503.658092192573,C060,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 574.577781889457, ""D_chongqing"": 70.919689696884}",47724.47328,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,70.919689696884,45224.553360000005,cy
True,583.4678316003659,521.383406760397,C061,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 583.4678316003659, ""D_chongqing"": 62.084424839968996}",49480.39638,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,62.084424839968996,46040.03412,cy
True,573.965582881589,505.7264193405899,C062,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 573.965582881589, ""D_chongqing"": 68.239163540999}",47687.77182,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,68.239163540999,45040.98552,cy
True,582.891541362774,515.3207411544099,C063,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 582.891541362774, ""D_chongqing"": 67.570800208364}",64954.7196,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,67.570800208364,62086.554240000005,cy
True,577.952937993382,515.137524770562,C064,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 577.952937993382, ""D_chongqing"": 62.815413222820006}",61142.59392,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,62.815413222820006,58064.357879999996,cy
True,582.903453166991,514.809060469506,C065,278.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 582.903453166991, ""D_chongqing"": 68.09439269748499}",54386.40396,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,68.09439269748499,51742.92144,cy
True,586.877664158893,520.223537462346,C066,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 586.877664158893, ""D_chongqing"": 66.654126696547}",48414.85056,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,66.654126696547,45110.2716,cy
True,573.3398923714201,502.34737784672006,C067,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 573.3398923714201, ""D_chongqing"": 70.9925145247}",59316.56736,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,70.9925145247,55890.80328,cy
True,582.2622143771799,514.751173075367,C068,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 582.2622143771799, ""D_chongqing"": 67.51104130181301}",52539.73938,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,67.51104130181301,49125.53448,cy
True,578.618448226758,501.858483748095,C069,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 578.618448226758, ""D_chongqing"": 76.759964478663}",49333.60506,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,76.759964478663,46388.0331,cy
True,566.4387378239471,482.80492661599214,C070,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 566.4387378239471, ""D_chongqing"": 83.633811207955}",50584.418099999995,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,83.633811207955,48392.59626,cy
True,583.872784085055,521.6253104197659,C071,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 583.872784085055, ""D_chongqing"": 62.247473665289}",47155.54842,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,62.247473665289,43984.03794,cy
True,562.373633978969,480.457260108883,C072,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 562.373633978969, ""D_chongqing"": 81.91637387008599}",56533.66554,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,81.91637387008599,54732.735,cy
True,586.768744713116,525.215647063557,C073,347.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 586.768744713116, ""D_chongqing"": 61.553097649559}",48322.36734,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,61.553097649559,45086.243460000005,cy
True,577.489508190083,513.25225896346,C074,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 577.489508190083, ""D_chongqing"": 64.23724922662299}",50952.071879999996,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,64.23724922662299,48573.9528,cy
True,587.700050160693,525.78987255542,C075,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 587.700050160693, ""D_chongqing"": 61.910177605273}",50405.1984,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,61.910177605273,47301.73338,cy
True,571.2970297311151,488.03246616989213,C076,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 571.2970297311151, ""D_chongqing"": 83.26456356122301}",47963.31006,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,83.26456356122301,44670.78198,cy
True,567.103251470351,488.83076421984697,C077,417.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 567.103251470351, ""D_chongqing"": 78.272487250504}",61763.49384,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,78.272487250504,58380.66066,cy
True,574.356882793919,503.014948265001,C078,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 574.356882793919, ""D_chongqing"": 71.341934528918}",62424.95502,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,71.341934528918,58853.14914,cy
True,574.3279769076521,502.7078542994291,C079,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 574.3279769076521, ""D_chongqing"": 71.620122608223}",48438.734639999995,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,71.620122608223,45861.0741,cy
True,581.1814302806999,511.33282760165196,C080,208.0,2,"[""D_chengdu"", ""D_chongqing""]","{""D_chengdu"": 581.1814302806999, ""D_chongqing"": 69.848602679048}",64488.7446,cn-cy-100c-02-V2-LOCATIONS,D_chongqing,True,69.848602679048,61784.27532,cy
