path,artifact_kinds,artifact_count,last_modified,has_raw_runs_csv,csv_rows,has_seed_column,instance_ids,solver_path,solver_path_evidence,fingerprint_a_attempts,fingerprint_a_completed,fingerprint_b_groups,fingerprint_b_groups_with_single_value,fingerprint_b_grouping_keys,fingerprint_c_result,classification,classification_evidence
baselines/algorithm_foundation/x_cvrp_selection_20260719,csv:1;html:1;json:4;md:1;sol:20;vrp:20,47,2026-07-19T20:20:44+08:00,true,100,false,087576948a398295bfdb4c4c49df5221777ee8f949216fd713427c49fa8ac59d|0b971a43ae4b5b6db7a0971eb79a25fb3df7c9b7311f4d0093f79a8c7e625e4f|0f5428dc345f1a04ff3276aef1329bdc08a71cf97e7de31df49a8565e091456b|1304fb25427f08cf9e5e35039890dc46486db3c54681794b75a1258c79f38981|216f56a294a463708aad2d742ac16e304f2ec5a22f7c13e0d2b38acac2a2cd46|2411b9408542042c1e0b5a6ffaeb66d95aa23494985651c94afad62ce207d66f|24960bd4d3a71246ef6efe76c9b667faee4d02817abf3dad6d87acbbdb8bfbd0|28f977c2cd603b4613320d331376ce0db9b7fa8e6914f2923a932d71506cca2e|2bf33fb53a50f353718d45fe3ef3b6fb8911140b97d3b6024276b67810295968|33cfb49f6cdafbd13f823d148887087e69ac5a97184d8848d436365a15109062|34f2a74c232862f06c07fb33536917d4ed96ddecc5d311ac940edda1660d298b|38ba943084fc5ef2e7e681bfad2c926ec93c5870dbe2d180cc02b08f748113cb|4401de98b4a1fb0ea32f30cc9abba6cc6426df6b95d597c4695f0e1e040c6cf8|45740da12dbaa8706aa5346662e2a794b1b925420bd0bada29c3b8099689d481|4649c742495e476db9e4af5206c4d5828cfc415b6705a7ca6ebf44552917d66e|4d5b771de708f7e3de7bda9d24976aa6592b385572b28b507e4509d6073dd950|4f45bbc4757f5b1f050c4af504a4f8ecccc52be553a75f375f8083fca7819bdd|5399c3b354b3d0facde2442c58ee5c8c61da229348907f23ea6507c27849f21d|586dcc98e0274d490e89d5473eb87b67d7de8c0c33a48aba1f5ceeeb4bf39834|59b256b149b1e9a41a5b572727a14593d6e3c9e7cfff74c28372eecb9a2359ec|5e020bc1e4c3152c57ca7bcb589a19acf2fb7b5b6af1be76774293b2a7c5e6c6|68d2539f434b9ca48c4938f060f6401d040fe91c0a55015b1200374f668fc622|69bfeffa43e6fe382cd85399710561726c145402c5bce01023499152c8874d02|6dc2154531666069b55fc6315d880678b6b22c7ad5dfede0de0e7f6f367b2ee7|73bbb5243cb1255ecabc19372d803603647cdd4449b456e83a542559e8309d6e|7c6fac54a305f94308b5c3e764d4159452e693bf5f6f873ff1782f179880334f|8bbafe3721aaa65e2b5ced6b281743cd7290842df23c3816c2aba61af4f2bc2c|908a7b0015d5d61358de1ab725e4deab1c50b580d8eab1def0d2866f3e193847|97c950e592d8a63d4f81669f1fda9762de2a79e4a213f9e7401c699a754dc492|9e3827d8e188658b4493d57697dd1abce27811529bbe68a74bd34ca69bcd707a|b9d8b3a48c9c55965cec0d60706e586f9bc6eda94c4c794bec2c9f68674e61ca|ba8b43beb5aa2b24840c475449690d0d4437fbcceb68fbd5b6f96826fdd61684|bb42f11620419baea3d0b0465b3e267ffd4f0c58cf446c8e637a9e02b82f157e|cba9bc7ad48a1b6f7005690b37a55c37bf37866eec77c6dbac3202ab812b3f07|d2d86aca0eec8f40c52473063269302dee3c983343a6292a28ed71a6a4faf776|d449de04a65d4803f059bc9cfc7b997df11892ebf6085ab23082b884d879e229|d768b11df867da5927fa73a24f5a70e11513550f8dcfb07ccefbf54d3f89b9b2|e04240c11a1c98622ba766036ba5e6aaa289059b63e3cefb565cbb127a381d37|f61d9e3ab30a19b6cd637255062af0a0a200b5d12f2f80fb1d186aa36ad46d5a|fe07d06c3237e27a4285f5523c4be5912af7ecbec555f482fc1d8e474fe11361|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/158|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/159|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/160|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/161|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/162|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/163|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/164|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/165|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/166|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/167|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/168|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/169|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/170|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/171|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/172|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/173|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/174|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/175|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/176|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/177|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/178|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/179|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/180|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/181|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/182|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/183|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/184|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/185|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/186|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/187|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/188|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/189|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/190|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/191|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/192|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/193|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/194|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/195|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/196|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/197|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/198|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/199|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/200|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/201|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/202|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/203|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/204|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/205|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/206|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/207|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/208|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/209|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/210|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/211|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/212|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/213|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/214|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/215|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/216|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/217|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/218|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/219|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/220|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/221|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/222|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/223|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/224|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/225|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/226|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/227|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/228|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/229|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/230|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/231|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/232|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/233|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/234|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/235|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/236|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/237|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/238|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/239|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/240|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/241|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/242|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/243|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/244|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/245|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/246|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/247|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/248|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/249|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/250|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/251|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/252|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/253|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/254|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/255|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/256|https://galgos.inf.puc-rio.br/cvrplib/en/download/instance/257,P5,baselines/algorithm_foundation/x_cvrp_selection_20260719/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_foundation/x_cvrp_selection_20260719/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['index', 'name', 'customers', 'catalogue_k', 'capacity', 'bks', 'optimal', 'role', 'downloaded_and_audited', 'instance_url', 'bks_url', 'instance_sha256', 'instance_normalised_sha256', 'bks_solution_sha256', 'bks_all_checks_pass']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/algorithm_foundation/x_cvrp_selection_20260719/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/algorithm_prototypes/algo_reset_20260719/exact_route_pool_microprobe,csv:1;json:3;md:1,5,2026-07-19T01:59:39+08:00,true,4,false,该包无此信息,未归类,baselines/algorithm_prototypes/algo_reset_20260719/exact_route_pool_microprobe/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/exact_route_pool_microprobe/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['budget', 'source_parents_available', 'complete_recombination_calls', 'candidate_found', 'additive_score', 'selected_sources', 'coverage_exact']",不适用：该包无seed或同义逐单元种子列,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/exact_route_pool_microprobe/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/hgs_alns_offspring_fusion_microgate,csv:1;json:16;md:1,18,2026-07-19T02:00:59+08:00,true,6,true,C1_2_1|C2_2_1|R1_2_1|R2_2_1|RC1_2_1|RC2_2_1,未归类,baselines/algorithm_prototypes/algo_reset_20260719/hgs_alns_offspring_fusion_microgate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/hgs_alns_offspring_fusion_microgate/raw_runs.csv; keys=['instance', 'algorithm', 'time_limit_seconds']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/hgs_alns_offspring_fusion_microgate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate,csv:1;json:16;md:1,18,2026-07-19T02:00:59+08:00,true,6,true,C1_2_1|C2_2_1|R1_2_1|R2_2_1|RC1_2_1|RC2_2_1,未归类,baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate/raw_runs.csv; keys=['instance', 'algorithm', 'time_limit_seconds']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval2,csv:1;json:16;md:1,18,2026-07-19T02:00:59+08:00,true,6,true,C1_2_1|C2_2_1|R1_2_1|R2_2_1|RC1_2_1|RC2_2_1,未归类,baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval2/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval2/raw_runs.csv; keys=['instance', 'algorithm', 'time_limit_seconds']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval2/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval4,csv:1;json:16;md:1,18,2026-07-19T02:00:59+08:00,true,6,true,C1_2_1|C2_2_1|R1_2_1|R2_2_1|RC1_2_1|RC2_2_1,未归类,baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval4/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval4/raw_runs.csv; keys=['instance', 'algorithm', 'time_limit_seconds']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval4/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval8,csv:1;json:16;md:1,18,2026-07-19T02:00:59+08:00,true,6,true,C1_2_1|C2_2_1|R1_2_1|R2_2_1|RC1_2_1|RC2_2_1,未归类,baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval8/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval8/raw_runs.csv; keys=['instance', 'algorithm', 'time_limit_seconds']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/hgs_sisr_regret_fusion_microgate_interval8/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/homberger_headroom_audit,csv:1;json:22;md:1,24,2026-07-19T01:29:22+08:00,true,12,true,C1_2_4|C2_2_4|R1_2_3|R2_2_6|RC1_2_7|RC2_2_4,未归类,baselines/algorithm_prototypes/algo_reset_20260719/homberger_headroom_audit/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/homberger_headroom_audit/raw_runs.csv; keys=['instance', 'algorithm', 'time_limit_seconds']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/homberger_headroom_audit/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/mechanism_normalized_fresh_gate,csv:1;json:3;md:1,5,2026-07-19T01:51:53+08:00,true,2,true,该包无此信息,未归类,baselines/algorithm_prototypes/algo_reset_20260719/mechanism_normalized_fresh_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/mechanism_normalized_fresh_gate/raw_runs.csv; keys=[]; seed=['seed']; values=['baseline_v7_cost', 'candidate_cost']; seed_counts={}",不适用：该包无迭代或评价预算列,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/mechanism_normalized_fresh_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/mechanism_route_pool_incremental_gate,csv:1;json:3;md:1,5,2026-07-19T01:57:16+08:00,true,2,true,该包无此信息,未归类,baselines/algorithm_prototypes/algo_reset_20260719/mechanism_route_pool_incremental_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/mechanism_route_pool_incremental_gate/raw_runs.csv; keys=['hgs_internal_no_improvement_iterations']; seed=['seed']; values=['hgs_source_cost', 'alns_source_cost']; seed_counts={}",不适用：存在迭代或评价预算列['hgs_internal_no_improvement_iterations']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/algorithm_prototypes/algo_reset_20260719/mechanism_route_pool_incremental_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/algorithm_prototypes/algo_reset_20260719/route_core_microgate,csv:1;json:28;md:1,30,2026-07-19T02:01:00+08:00,true,30,true,C1_2_1|C2_2_1|R1_2_1|R2_2_1|RC1_2_1|RC2_2_1,P3,"baselines/algorithm_prototypes/algo_reset_20260719/run_route_core_microgate.py:29: from setp_solver.algorithms.resetp_alns.kernel.alns_core import SearchPolicy  # noqa: E402；输出目录关联 baselines/algorithm_prototypes/algo_reset_20260719/run_route_core_microgate.py:49: OUT = ROOT / ""route_core_microgate""",该包无此信息,该包无此信息,0,0,"source=baselines/algorithm_prototypes/algo_reset_20260719/route_core_microgate/raw_runs.csv; keys=['instance', 'algorithm', 'time_limit_seconds']; seed=['seed']; values=[]; seed_counts={}",该包无此信息：没有可用的目标值或路线结构值列,NOT_AFFECTED_PATH,"baselines/algorithm_prototypes/algo_reset_20260719/run_route_core_microgate.py:29: from setp_solver.algorithms.resetp_alns.kernel.alns_core import SearchPolicy  # noqa: E402；输出目录关联 baselines/algorithm_prototypes/algo_reset_20260719/run_route_core_microgate.py:49: OUT = ROOT / ""route_core_microgate""；求解路径=P3，不含P1"
