instance,customer_id,shift,demand_quartile,demand_kg,geographic_owner,medium_owner,mixed_owner,restored_from_mixed,medium_differs_from_geographic,distance_to_geographic_owner_km,distance_to_medium_owner_km,distance_to_mixed_owner_km
L-main-threeshift-150c-01,C241,2,1,241.0,D0,D0,D1,1,0,15.771779986498037,15.771779986498037,26.75771170140296
L-main-threeshift-150c-01,C242,2,1,207.0,D0,D0,D0,0,0,36.63217917894866,36.63217917894866,36.63217917894866
L-main-threeshift-150c-01,C243,2,3,539.0,D0,D0,D1,1,0,68.80415148702076,68.80415148702076,72.53307763265579
L-main-threeshift-150c-01,C244,2,4,713.0,D0,D1,D1,0,1,83.57356110365585,88.30580566568078,88.30580566568078
L-main-threeshift-150c-01,C245,2,4,676.0,D1,D1,D0,1,0,67.97183760335545,67.97183760335545,71.90661402852452
L-main-threeshift-150c-01,C246,2,4,728.0,D0,D1,D1,0,1,59.36364305989399,70.77456168239901,70.77456168239901
L-main-threeshift-150c-01,C247,2,3,638.0,D1,D1,D1,0,0,98.34620224151364,98.34620224151364,98.34620224151364
L-main-threeshift-150c-01,C248,2,3,456.0,D1,D1,D1,0,0,54.701817964332704,54.701817964332704,54.701817964332704
L-main-threeshift-150c-01,C249,2,4,727.0,D1,D1,D1,0,0,15.235212476833627,15.235212476833627,15.235212476833627
L-main-threeshift-150c-01,C250,2,1,229.0,D1,D1,D1,0,0,78.91634370119766,78.91634370119766,78.91634370119766
L-main-threeshift-150c-01,C251,2,4,801.0,D1,D0,D0,0,1,94.1539712237439,99.2061835296616,99.2061835296616
L-main-threeshift-150c-01,C252,2,4,762.0,D1,D1,D0,1,0,55.880810246866645,55.880810246866645,65.71817019498337
L-main-threeshift-150c-01,C253,2,2,390.0,D1,D1,D1,0,0,50.4925237221626,50.4925237221626,50.4925237221626
L-main-threeshift-150c-01,C254,2,4,749.0,D0,D0,D1,1,0,26.378286419693755,26.378286419693755,37.77915417701315
L-main-threeshift-150c-01,C255,2,3,493.0,D0,D0,D0,0,0,77.85406187845179,77.85406187845179,77.85406187845179
L-main-threeshift-150c-01,C256,2,3,667.0,D0,D0,D0,0,0,94.45778689423759,94.45778689423759,94.45778689423759
L-main-threeshift-150c-01,C257,2,4,778.0,D1,D1,D1,0,0,61.13441162970301,61.13441162970301,61.13441162970301
L-main-threeshift-150c-01,C258,2,1,173.0,D1,D1,D1,0,0,58.19189380013303,58.19189380013303,58.19189380013303
L-main-threeshift-150c-01,C259,2,1,253.0,D0,D0,D0,0,0,12.374465375716236,12.374465375716236,12.374465375716236
L-main-threeshift-150c-01,C260,2,1,275.0,D0,D0,D1,1,0,87.85393680930751,87.85393680930751,89.24951038680027
L-main-threeshift-150c-01,C261,2,3,475.0,D1,D0,D0,0,1,80.01591346688025,88.01978065767943,88.01978065767943
L-main-threeshift-150c-01,C262,2,1,143.0,D0,D0,D0,0,0,81.19070863647639,81.19070863647639,81.19070863647639
L-main-threeshift-150c-01,C263,2,4,702.0,D0,D0,D1,1,0,54.84238238841198,54.84238238841198,61.145906614583104
L-main-threeshift-150c-01,C264,2,2,287.0,D1,D1,D1,0,0,59.66091480841259,59.66091480841259,59.66091480841259
L-main-threeshift-150c-01,C265,2,2,417.0,D0,D0,D0,0,0,25.64125279726012,25.64125279726012,25.64125279726012
L-main-threeshift-150c-01,C266,2,4,772.0,D0,D0,D0,0,0,59.25806369704971,59.25806369704971,59.25806369704971
L-main-threeshift-150c-01,C267,2,1,271.0,D1,D1,D1,0,0,12.113161782650806,12.113161782650806,12.113161782650806
L-main-threeshift-150c-01,C268,2,1,109.0,D0,D0,D0,0,0,30.662791603076524,30.662791603076524,30.662791603076524
L-main-threeshift-150c-01,C269,2,3,468.0,D0,D0,D0,0,0,99.83919875361832,99.83919875361832,99.83919875361832
L-main-threeshift-150c-01,C270,2,4,798.0,D1,D1,D1,0,0,41.7822264803837,41.7822264803837,41.7822264803837
L-main-threeshift-150c-01,C271,2,2,300.0,D1,D0,D0,0,1,29.90910968607422,36.04204874476755,36.04204874476755
L-main-threeshift-150c-01,C272,2,2,379.0,D1,D1,D1,0,0,53.196945873578805,53.196945873578805,53.196945873578805
L-main-threeshift-150c-01,C273,2,4,722.0,D0,D0,D1,1,0,42.1357793814924,42.1357793814924,50.580397192086416
L-main-threeshift-150c-01,C274,2,2,421.0,D0,D0,D0,0,0,14.932826628676166,14.932826628676166,14.932826628676166
L-main-threeshift-150c-01,C275,2,2,398.0,D1,D0,D0,0,1,51.06437853834025,53.85372989577601,53.85372989577601
L-main-threeshift-150c-01,C276,2,2,305.0,D0,D0,D0,0,0,52.24494742133444,52.24494742133444,52.24494742133444
L-main-threeshift-150c-01,C277,2,3,658.0,D1,D1,D0,1,0,44.60986721972564,44.60986721972564,45.55681146204703
L-main-threeshift-150c-01,C278,2,1,225.0,D1,D1,D1,0,0,46.84417336250496,46.84417336250496,46.84417336250496
L-main-threeshift-150c-01,C279,2,3,630.0,D1,D1,D0,1,0,49.04415860752342,49.04415860752342,55.9730891736279
L-main-threeshift-150c-01,C280,2,1,196.0,D0,D1,D1,0,1,73.61538045901142,74.38514473258489,74.38514473258489
L-main-threeshift-150c-01,C281,2,1,204.0,D1,D0,D0,0,1,59.149559707800876,69.96274551871875,69.96274551871875
L-main-threeshift-150c-01,C282,2,2,318.0,D1,D1,D1,0,0,76.45637477897318,76.45637477897318,76.45637477897318
L-main-threeshift-150c-01,C283,2,1,161.0,D1,D1,D0,1,0,20.843066777301527,20.843066777301527,28.105238380510134
L-main-threeshift-150c-01,C284,2,2,445.0,D0,D0,D0,0,0,39.34317989812339,39.34317989812339,39.34317989812339
L-main-threeshift-150c-01,C285,2,2,360.0,D1,D1,D0,1,0,59.525133770559655,59.525133770559655,65.1223075963406
L-main-threeshift-150c-01,C286,2,2,299.0,D0,D0,D0,0,0,97.56342194483545,97.56342194483545,97.56342194483545
L-main-threeshift-150c-01,C287,2,1,213.0,D1,D1,D0,1,0,18.365161871537588,18.365161871537588,27.2304240582331
L-main-threeshift-150c-01,C288,2,4,781.0,D0,D1,D1,0,1,27.73977276595106,28.413794446920118,28.413794446920118
L-main-threeshift-150c-01,C289,2,3,615.0,D0,D0,D0,0,0,69.20161843520712,69.20161843520712,69.20161843520712
L-main-threeshift-150c-01,C290,2,3,600.0,D1,D1,D1,0,0,59.20684630584866,59.20684630584866,59.20684630584866
L-main-threeshift-150c-01,C291,2,1,180.0,D1,D1,D1,0,0,73.2788155918143,73.2788155918143,73.2788155918143
L-main-threeshift-150c-01,C292,2,1,152.0,D1,D1,D0,1,0,59.76883159404152,59.76883159404152,70.3531440533442
L-main-threeshift-150c-01,C293,2,1,253.0,D1,D1,D1,0,0,22.748352369141905,22.748352369141905,22.748352369141905
L-main-threeshift-150c-01,C294,2,2,354.0,D0,D0,D1,1,0,74.94047373873747,74.94047373873747,85.09323353914894
L-main-threeshift-150c-01,C295,2,1,220.0,D0,D0,D1,1,0,26.855572820627007,26.855572820627007,34.343577996707104
L-main-threeshift-150c-01,C296,2,1,283.0,D0,D1,D1,0,1,60.455018065587396,66.66698948290752,66.66698948290752
L-main-threeshift-150c-01,C297,2,3,485.0,D0,D1,D1,0,1,9.074712848845412,19.39985035550054,19.39985035550054
L-main-threeshift-150c-01,C298,2,1,266.0,D1,D0,D0,0,1,66.34454434345639,75.5401687554542,75.5401687554542
L-main-threeshift-150c-01,C299,2,4,788.0,D0,D0,D0,0,0,109.0912341028673,109.0912341028673,109.0912341028673
L-main-threeshift-150c-01,C300,2,1,229.0,D0,D0,D0,0,0,67.1612188318534,67.1612188318534,67.1612188318534
L-main-threeshift-150c-01,C301,3,3,371.0,D1,D1,D1,0,0,78.33090442261798,78.33090442261798,78.33090442261798
L-main-threeshift-150c-01,C302,3,1,134.0,D1,D1,D1,0,0,78.57039805742406,78.57039805742406,78.57039805742406
L-main-threeshift-150c-01,C303,3,2,191.0,D0,D0,D1,1,0,27.64762489073157,27.64762489073157,28.46771292379857
L-main-threeshift-150c-01,C304,3,3,305.0,D0,D0,D0,0,0,35.50468808370663,35.50468808370663,35.50468808370663
L-main-threeshift-150c-01,C305,3,2,214.0,D1,D1,D0,1,0,60.48415222745433,60.48415222745433,71.01495024188146
L-main-threeshift-150c-01,C306,3,3,392.0,D0,D1,D1,0,1,52.67757830523343,64.02379728399399,64.02379728399399
L-main-threeshift-150c-01,C307,3,3,338.0,D0,D0,D0,0,0,7.935836960428307,7.935836960428307,7.935836960428307
L-main-threeshift-150c-01,C308,3,2,192.0,D0,D0,D0,0,0,28.59519211081471,28.59519211081471,28.59519211081471
L-main-threeshift-150c-01,C309,3,4,485.0,D0,D1,D1,0,1,32.45053598928992,35.40643563800372,35.40643563800372
L-main-threeshift-150c-01,C310,3,2,272.0,D0,D0,D0,0,0,72.0599472789184,72.0599472789184,72.0599472789184
L-main-threeshift-150c-01,C311,3,4,553.0,D1,D1,D0,1,0,6.1388369763967,6.1388369763967,17.04709262355901
L-main-threeshift-150c-01,C312,3,1,155.0,D1,D0,D0,0,1,95.93060491315725,97.46509377886271,97.46509377886271
L-main-threeshift-150c-01,C313,3,1,147.0,D1,D1,D1,0,0,4.362846251789764,4.362846251789764,4.362846251789764
L-main-threeshift-150c-01,C314,3,1,111.0,D0,D0,D0,0,0,63.53165841815243,63.53165841815243,63.53165841815243
L-main-threeshift-150c-01,C315,3,1,160.0,D1,D1,D1,0,0,40.568674197170985,40.568674197170985,40.568674197170985
L-main-threeshift-150c-01,C316,3,4,539.0,D1,D1,D1,0,0,35.59046875175736,35.59046875175736,35.59046875175736
L-main-threeshift-150c-01,C317,3,3,340.0,D1,D0,D0,0,1,38.022394756839,45.363747628652774,45.363747628652774
L-main-threeshift-150c-01,C318,3,4,647.0,D1,D0,D0,0,1,12.64121330824275,14.44905189360534,14.44905189360534
L-main-threeshift-150c-01,C319,3,2,193.0,D0,D0,D0,0,0,88.89086858623106,88.89086858623106,88.89086858623106
L-main-threeshift-150c-01,C320,3,3,299.0,D1,D1,D1,0,0,16.681709679872537,16.681709679872537,16.681709679872537
L-main-threeshift-150c-01,C321,3,1,100.0,D0,D1,D1,0,1,55.009264604719085,58.18465075008657,58.18465075008657
L-main-threeshift-150c-01,C322,3,4,404.0,D0,D0,D1,1,0,7.743754035898867,7.743754035898867,15.152900191816013
L-main-threeshift-200c-01,C001,1,2,495.0,D0,D0,D0,0,0,18.99914470940731,18.99914470940731,18.99914470940731
L-main-threeshift-200c-01,C002,1,3,532.0,D0,D0,D0,0,0,30.257812509466046,30.257812509466046,30.257812509466046
L-main-threeshift-200c-01,C003,1,4,752.0,D1,D1,D0,1,0,30.129323063830427,30.129323063830427,40.20365915974938
L-main-threeshift-200c-01,C004,1,3,605.0,D1,D1,D0,1,0,32.88458997316861,32.88458997316861,76.61958634272702
L-main-threeshift-200c-01,C005,1,2,394.0,D1,D1,D1,0,0,52.560590996023485,52.560590996023485,52.560590996023485
L-main-threeshift-200c-01,C006,1,2,354.0,D1,D1,D1,0,0,23.85723004340039,23.85723004340039,23.85723004340039
L-main-threeshift-200c-01,C007,1,4,722.0,D1,D0,D0,0,1,25.8482401606996,67.23639644932572,67.23639644932572
L-main-threeshift-200c-01,C008,1,2,380.0,D0,D0,D0,0,0,20.8710528911313,20.8710528911313,20.8710528911313
L-main-threeshift-200c-01,C009,1,3,630.0,D1,D1,D1,0,0,28.022983939431665,28.022983939431665,28.022983939431665
L-main-threeshift-200c-01,C010,1,1,285.0,D0,D0,D0,0,0,63.78473852111099,63.78473852111099,63.78473852111099
L-main-threeshift-200c-01,C011,1,4,761.0,D1,D0,D0,0,1,32.33358185673074,54.37861998587312,54.37861998587312
L-main-threeshift-200c-01,C012,1,1,163.0,D0,D0,D1,1,0,38.54957261748566,38.54957261748566,80.82000419136611
L-main-threeshift-200c-01,C013,1,3,645.0,D0,D0,D1,1,0,46.03650803595881,46.03650803595881,79.6590120317582
L-main-threeshift-200c-01,C014,1,1,173.0,D0,D0,D1,1,0,7.51856386757471,7.51856386757471,50.92774913729339
L-main-threeshift-200c-01,C015,1,4,762.0,D0,D0,D1,1,0,90.63652486028411,90.63652486028411,121.7764160369614
L-main-threeshift-200c-01,C016,1,4,775.0,D1,D1,D1,0,0,18.681604902766363,18.681604902766363,18.681604902766363
L-main-threeshift-200c-01,C017,1,2,320.0,D0,D1,D1,0,1,62.55243800860203,93.18931897360255,93.18931897360255
L-main-threeshift-200c-01,C018,1,2,329.0,D1,D0,D0,0,1,26.639524485510684,64.37834068921705,64.37834068921705
L-main-threeshift-200c-01,C019,1,2,347.0,D1,D1,D0,1,0,77.38789362734705,77.38789362734705,89.45062021942664
L-main-threeshift-200c-01,C020,1,1,286.0,D0,D0,D0,0,0,87.8159970607571,87.8159970607571,87.8159970607571
L-main-threeshift-200c-01,C021,1,1,146.0,D1,D1,D1,0,0,64.58726922907225,64.58726922907225,64.58726922907225
L-main-threeshift-200c-01,C022,1,2,464.0,D1,D1,D1,0,0,52.752986866946024,52.752986866946024,52.752986866946024
L-main-threeshift-200c-01,C023,1,2,398.0,D1,D0,D0,0,1,59.028907267477315,73.25358331041834,73.25358331041834
L-main-threeshift-200c-01,C024,1,2,374.0,D1,D1,D1,0,0,34.038088710968346,34.038088710968346,34.038088710968346
L-main-threeshift-200c-01,C025,1,4,683.0,D1,D0,D0,0,1,28.635913592970688,51.37262638859434,51.37262638859434
L-main-threeshift-200c-01,C026,1,4,769.0,D0,D1,D1,0,1,86.56881518033673,125.82398748765463,125.82398748765463
L-main-threeshift-200c-01,C027,1,3,589.0,D0,D1,D1,0,1,82.81865945548745,106.64334750573813,106.64334750573813
L-main-threeshift-200c-01,C028,1,1,258.0,D0,D0,D1,1,0,62.88243918056138,62.88243918056138,80.80482929977155
L-main-threeshift-200c-01,C029,1,4,812.0,D0,D0,D0,0,0,19.72910606850954,19.72910606850954,19.72910606850954
L-main-threeshift-200c-01,C030,1,4,818.0,D0,D0,D0,0,0,39.00774212027659,39.00774212027659,39.00774212027659
L-main-threeshift-200c-01,C031,1,3,558.0,D1,D0,D0,0,1,48.465571449185994,88.42290974167328,88.42290974167328
L-main-threeshift-200c-01,C032,1,2,314.0,D1,D1,D1,0,0,38.860865863456596,38.860865863456596,38.860865863456596
L-main-threeshift-200c-01,C033,1,1,210.0,D1,D0,D0,0,1,27.024335815967913,48.237772860580954,48.237772860580954
L-main-threeshift-200c-01,C034,1,1,168.0,D1,D1,D0,1,0,33.23738601716625,33.23738601716625,73.88208849124395
L-main-threeshift-200c-01,C035,1,2,385.0,D1,D1,D1,0,0,46.6495414733579,46.6495414733579,46.6495414733579
L-main-threeshift-200c-01,C036,1,4,735.0,D0,D0,D0,0,0,25.765295698504996,25.765295698504996,25.765295698504996
L-main-threeshift-200c-01,C037,1,1,124.0,D1,D1,D1,0,0,17.963736549953413,17.963736549953413,17.963736549953413
L-main-threeshift-200c-01,C038,1,1,214.0,D1,D1,D1,0,0,11.194891446718973,11.194891446718973,11.194891446718973
L-main-threeshift-200c-01,C039,1,3,554.0,D0,D0,D0,0,0,15.5822818910614,15.5822818910614,15.5822818910614
L-main-threeshift-200c-01,C040,1,2,328.0,D1,D0,D0,0,1,53.88813023840224,96.77131557359753,96.77131557359753
L-main-threeshift-200c-01,C041,1,2,339.0,D0,D0,D0,0,0,62.77520747458346,62.77520747458346,62.77520747458346
L-main-threeshift-200c-01,C042,1,1,209.0,D1,D1,D0,1,0,18.793481626726397,18.793481626726397,46.00377516046264
L-main-threeshift-200c-01,C043,1,4,731.0,D0,D1,D1,0,1,4.28560421566201,47.429649876809,47.429649876809
L-main-threeshift-200c-01,C044,1,2,376.0,D1,D1,D1,0,0,11.670826413209777,11.670826413209777,11.670826413209777
L-main-threeshift-200c-01,C045,1,3,562.0,D0,D0,D1,1,0,88.05131545814862,88.05131545814862,93.38702720893292
L-main-threeshift-200c-01,C046,1,1,298.0,D0,D0,D0,0,0,57.01582928575713,57.01582928575713,57.01582928575713
L-main-threeshift-200c-01,C047,1,3,567.0,D0,D0,D1,1,0,7.357000929318957,7.357000929318957,44.37761333550515
L-main-threeshift-200c-01,C048,1,3,551.0,D1,D1,D0,1,0,41.67588676940213,41.67588676940213,83.06563036509023
L-main-threeshift-200c-01,C049,1,1,171.0,D0,D0,D0,0,0,27.95371272154381,27.95371272154381,27.95371272154381
L-main-threeshift-200c-01,C050,1,4,714.0,D0,D1,D1,0,1,58.40285370303406,96.89942283603877,96.89942283603877
L-main-threeshift-200c-01,C051,1,1,288.0,D1,D1,D1,0,0,72.56685650518948,72.56685650518948,72.56685650518948
L-main-threeshift-200c-01,C052,1,2,401.0,D0,D1,D1,0,1,11.655051312392407,32.710669620879415,32.710669620879415
L-main-threeshift-200c-01,C053,1,2,378.0,D0,D1,D1,0,1,100.43945572563005,104.78336520563093,104.78336520563093
L-main-threeshift-200c-01,C054,1,3,518.0,D0,D0,D0,0,0,76.87759300695684,76.87759300695684,76.87759300695684
L-main-threeshift-200c-01,C055,1,4,673.0,D0,D0,D1,1,0,14.349474070257767,14.349474070257767,33.20036700953065
L-main-threeshift-200c-01,C056,1,2,502.0,D1,D1,D0,1,0,24.306876429682127,24.306876429682127,65.417973705643
L-main-threeshift-200c-01,C057,1,4,674.0,D0,D1,D1,0,1,60.015405308474755,91.12077454684133,91.12077454684133
L-main-threeshift-200c-01,C058,1,1,218.0,D0,D1,D1,0,1,22.689192976968133,64.75386706441336,64.75386706441336
L-main-threeshift-200c-01,C059,1,4,753.0,D1,D1,D1,0,0,40.38002615368139,40.38002615368139,40.38002615368139
L-main-threeshift-200c-01,C060,1,2,493.0,D0,D0,D0,0,0,30.216737205947634,30.216737205947634,30.216737205947634
L-main-threeshift-200c-01,C061,1,3,578.0,D1,D1,D1,0,0,36.057834352473854,36.057834352473854,36.057834352473854
L-main-threeshift-200c-01,C062,1,4,736.0,D1,D1,D1,0,0,41.363093416721746,41.363093416721746,41.363093416721746
L-main-threeshift-200c-01,C063,1,4,759.0,D1,D1,D1,0,0,37.716169630695106,37.716169630695106,37.716169630695106
L-main-threeshift-200c-01,C064,1,1,141.0,D1,D1,D0,1,0,42.730450438582025,42.730450438582025,55.16886748591183
L-main-threeshift-200c-01,C065,1,4,718.0,D0,D0,D0,0,0,50.94368666111631,50.94368666111631,50.94368666111631
L-main-threeshift-200c-01,C066,1,3,586.0,D1,D1,D1,0,0,16.83137672071437,16.83137672071437,16.83137672071437
L-main-threeshift-200c-01,C067,1,2,493.0,D0,D0,D1,1,0,68.67240448954297,68.67240448954297,96.88328827335087
L-main-threeshift-200c-01,C068,1,4,772.0,D0,D0,D1,1,0,16.938854362612606,16.938854362612606,39.53652900740721
L-main-threeshift-200c-01,C069,1,4,807.0,D1,D1,D0,1,0,30.057185082619736,30.057185082619736,72.65836280390923
L-main-threeshift-200c-01,C070,1,4,744.0,D1,D0,D0,0,1,25.424347814515563,51.30095836817281,51.30095836817281
L-main-threeshift-200c-01,C071,1,2,503.0,D0,D0,D0,0,0,44.002158843631754,44.002158843631754,44.002158843631754
L-main-threeshift-200c-01,C072,1,3,632.0,D1,D1,D1,0,0,44.58770298923226,44.58770298923226,44.58770298923226
L-main-threeshift-200c-01,C073,1,3,624.0,D1,D1,D1,0,0,30.601777202050823,30.601777202050823,30.601777202050823
L-main-threeshift-200c-01,C074,1,4,687.0,D1,D1,D1,0,0,37.610808672623904,37.610808672623904,37.610808672623904
L-main-threeshift-200c-01,C075,1,2,483.0,D0,D0,D0,0,0,17.784075736413744,17.784075736413744,17.784075736413744
L-main-threeshift-200c-01,C076,1,2,472.0,D0,D1,D1,0,1,5.605143495656465,39.68359680359954,39.68359680359954
L-main-threeshift-200c-01,C077,1,2,432.0,D1,D0,D0,0,1,27.512241746047515,42.02045414524336,42.02045414524336
L-main-threeshift-200c-01,C078,1,3,634.0,D0,D0,D0,0,0,33.29910028673447,33.29910028673447,33.29910028673447
L-main-threeshift-200c-01,C079,1,2,379.0,D1,D0,D0,0,1,17.767648709220683,28.658944852539495,28.658944852539495
L-main-threeshift-200c-01,C080,1,2,467.0,D0,D0,D1,1,0,12.230217411873754,12.230217411873754,34.33823467614427
L-main-threeshift-200c-01,C081,1,1,166.0,D0,D0,D0,0,0,89.59531667469344,89.59531667469344,89.59531667469344
L-main-threeshift-200c-01,C082,1,2,396.0,D0,D0,D0,0,0,73.20948271051024,73.20948271051024,73.20948271051024
L-main-threeshift-200c-01,C083,1,2,418.0,D1,D1,D1,0,0,28.075570969068636,28.075570969068636,28.075570969068636
L-main-threeshift-200c-01,C084,1,3,512.0,D1,D0,D0,0,1,38.679746584148596,42.563523465730604,42.563523465730604
L-main-threeshift-200c-01,C085,1,3,672.0,D0,D1,D1,0,1,39.919739744304444,66.50922789051386,66.50922789051386
L-main-threeshift-200c-01,C086,1,1,127.0,D0,D0,D0,0,0,21.0561666421811,21.0561666421811,21.0561666421811
L-main-threeshift-200c-01,C087,1,2,429.0,D1,D1,D1,0,0,26.541833178194132,26.541833178194132,26.541833178194132
L-main-threeshift-200c-01,C088,1,4,694.0,D1,D1,D1,0,0,77.04637301550741,77.04637301550741,77.04637301550741
L-main-threeshift-200c-01,C089,1,4,731.0,D1,D1,D1,0,0,21.33184988765975,21.33184988765975,21.33184988765975
L-main-threeshift-200c-01,C090,1,1,156.0,D1,D1,D1,0,0,76.55110138259893,76.55110138259893,76.55110138259893
L-main-threeshift-200c-01,C091,1,3,514.0,D1,D1,D1,0,0,25.892378851460926,25.892378851460926,25.892378851460926
L-main-threeshift-200c-01,C092,1,4,825.0,D0,D0,D0,0,0,55.29030947343034,55.29030947343034,55.29030947343034
L-main-threeshift-200c-01,C093,1,4,686.0,D0,D0,D0,0,0,94.1056595867119,94.1056595867119,94.1056595867119
L-main-threeshift-200c-01,C094,1,2,449.0,D0,D0,D0,0,0,79.42252627372224,79.42252627372224,79.42252627372224
L-main-threeshift-200c-01,C095,1,1,155.0,D1,D1,D0,1,0,53.13543011547962,53.13543011547962,91.67782092797634
L-main-threeshift-200c-01,C096,1,1,116.0,D1,D1,D0,1,0,14.809631906309937,14.809631906309937,40.36079840071552
L-main-threeshift-200c-01,C097,1,3,508.0,D1,D1,D1,0,0,48.54554605286266,48.54554605286266,48.54554605286266
L-main-threeshift-200c-01,C098,1,3,574.0,D1,D1,D1,0,0,28.19592541468005,28.19592541468005,28.19592541468005
L-main-threeshift-200c-01,C099,1,2,368.0,D1,D1,D0,1,0,33.97351705238129,33.97351705238129,67.46987656687168
L-main-threeshift-200c-01,C100,1,2,485.0,D0,D0,D1,1,0,49.34967117354481,49.34967117354481,56.9958471109348
L-main-threeshift-200c-01,C101,1,3,643.0,D1,D0,D0,0,1,41.382341878366134,83.16745155714945,83.16745155714945
L-main-threeshift-200c-01,C102,1,2,403.0,D0,D0,D0,0,0,71.62397605307596,71.62397605307596,71.62397605307596
L-main-threeshift-200c-01,C103,1,2,411.0,D1,D1,D0,1,0,44.587792276887576,44.587792276887576,76.49995777004062
L-main-threeshift-200c-01,C104,1,2,461.0,D0,D0,D1,1,0,25.009318791894355,25.009318791894355,49.66795211644963
L-main-threeshift-200c-01,C105,1,2,411.0,D0,D0,D1,1,0,58.6985851920402,58.6985851920402,102.47971685697526
L-main-threeshift-200c-01,C106,1,2,335.0,D1,D0,D0,0,1,35.18459241160403,45.553409462455164,45.553409462455164
L-main-threeshift-200c-01,C107,1,3,606.0,D1,D1,D1,0,0,36.89179636139449,36.89179636139449,36.89179636139449
L-main-threeshift-200c-01,C108,1,1,210.0,D0,D1,D1,0,1,30.299815694228244,70.6107339270508,70.6107339270508
L-main-threeshift-200c-01,C109,1,4,719.0,D1,D1,D1,0,0,24.51575093690208,24.51575093690208,24.51575093690208
L-main-threeshift-200c-01,C110,1,1,223.0,D1,D1,D1,0,0,22.913576733240717,22.913576733240717,22.913576733240717
L-main-threeshift-200c-01,C111,1,1,241.0,D0,D0,D1,1,0,84.4249244709132,84.4249244709132,113.1393800146857
L-main-threeshift-200c-01,C112,1,1,222.0,D0,D0,D0,0,0,36.18571734250131,36.18571734250131,36.18571734250131
L-main-threeshift-200c-01,C113,1,4,772.0,D0,D0,D0,0,0,81.55864723076579,81.55864723076579,81.55864723076579
L-main-threeshift-200c-01,C114,1,1,132.0,D1,D0,D0,0,1,35.27517381892415,70.47886577958884,70.47886577958884
L-main-threeshift-200c-01,C115,1,1,174.0,D1,D1,D0,1,0,40.261218529189854,40.261218529189854,78.93634445943705
L-main-threeshift-200c-01,C116,1,2,434.0,D0,D1,D1,0,1,14.744582092039774,55.40553179278922,55.40553179278922
L-main-threeshift-200c-01,C117,1,3,515.0,D1,D1,D0,1,0,13.59591364103266,13.59591364103266,31.637529176650315
L-main-threeshift-200c-01,C118,1,1,132.0,D1,D0,D0,0,1,30.513544162558738,56.80933423072655,56.80933423072655
L-main-threeshift-200c-01,C119,1,3,609.0,D1,D1,D1,0,0,80.69706367155516,80.69706367155516,80.69706367155516
L-main-threeshift-200c-01,C120,1,2,386.0,D0,D0,D0,0,0,23.082508213519606,23.082508213519606,23.082508213519606
L-main-threeshift-200c-01,C121,1,2,363.0,D0,D0,D0,0,0,28.976880036781047,28.976880036781047,28.976880036781047
L-main-threeshift-200c-01,C122,1,3,534.0,D1,D1,D0,1,0,11.072990772230238,11.072990772230238,54.57680459535992
L-main-threeshift-200c-01,C123,1,3,584.0,D0,D0,D0,0,0,75.5920254615591,75.5920254615591,75.5920254615591
L-main-threeshift-200c-01,C124,1,4,679.0,D1,D1,D1,0,0,17.332491738934063,17.332491738934063,17.332491738934063
L-main-threeshift-200c-01,C125,1,3,550.0,D0,D0,D1,1,0,21.913665683141655,21.913665683141655,60.46938341880791
L-main-threeshift-200c-01,C126,1,1,254.0,D0,D0,D0,0,0,38.78707806518687,38.78707806518687,38.78707806518687
L-main-threeshift-200c-01,C127,1,3,537.0,D0,D0,D1,1,0,46.50138929803818,46.50138929803818,84.44776201436594
L-main-threeshift-200c-01,C128,1,4,768.0,D1,D1,D0,1,0,53.23310732905311,53.23310732905311,68.30784562081358
L-main-threeshift-200c-01,C129,1,4,807.0,D0,D0,D0,0,0,23.02044611854862,23.02044611854862,23.02044611854862
L-main-threeshift-200c-01,C130,1,4,807.0,D0,D0,D0,0,0,89.56058340548311,89.56058340548311,89.56058340548311
L-main-threeshift-200c-01,C131,1,1,229.0,D1,D1,D0,1,0,26.68674015886268,26.68674015886268,63.27972141718782
L-main-threeshift-200c-01,C132,1,3,656.0,D1,D1,D0,1,0,17.880337491382516,17.880337491382516,26.31111334520453
L-main-threeshift-200c-01,C133,1,3,622.0,D0,D1,D1,0,1,65.27963747000821,89.33010649410947,89.33010649410947
L-main-threeshift-200c-01,C134,1,1,131.0,D1,D1,D1,0,0,38.17160723127635,38.17160723127635,38.17160723127635
L-main-threeshift-200c-01,C135,1,1,274.0,D1,D1,D1,0,0,27.087312588796255,27.087312588796255,27.087312588796255
L-main-threeshift-200c-01,C136,1,2,325.0,D1,D0,D0,0,1,30.995479898994933,63.16186327777625,63.16186327777625
L-main-threeshift-200c-01,C137,1,3,519.0,D1,D1,D0,1,0,32.31185427179248,32.31185427179248,70.2088361067722
L-main-threeshift-200c-01,C138,1,4,745.0,D1,D1,D0,1,0,28.883205798342107,28.883205798342107,67.38181974358736
L-main-threeshift-200c-01,C139,1,4,691.0,D1,D1,D1,0,0,26.560077330110232,26.560077330110232,26.560077330110232
L-main-threeshift-200c-01,C140,1,1,248.0,D0,D0,D0,0,0,11.534066982140342,11.534066982140342,11.534066982140342
L-main-threeshift-200c-01,C141,1,2,382.0,D0,D1,D1,0,1,81.24467554439552,106.2755950011059,106.2755950011059
L-main-threeshift-200c-01,C142,1,4,812.0,D1,D1,D1,0,0,23.99863118029717,23.99863118029717,23.99863118029717
